id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
598036,1,18,1,"MC Henriques","SS Tiwary","SR Watson",1,0,1,1,"run out","MC Henriques","JP Faulkner,SV Samson",NA,"Royal Challengers Bangalore","Rajasthan Royals"
598036,1,18,6,"R Rampaul","SS Tiwary","SR Watson",0,0,0,1,caught,"R Rampaul","SV Samson",NA,"Royal Challengers Bangalore","Rajasthan Royals"
598036,2,2,5,"AM Rahane","R Dravid","R Rampaul",0,0,0,1,caught,"AM Rahane","RP Singh",NA,"Rajasthan Royals","Royal Challengers Bangalore"
598036,2,6,4,"R Dravid","SV Samson","MC Henriques",0,0,0,1,bowled,"R Dravid",NA,NA,"Rajasthan Royals","Royal Challengers Bangalore"
598036,2,14,2,"SV Samson","SR Watson","R Rampaul",0,0,0,1,caught,"SV Samson","M Kartik",NA,"Rajasthan Royals","Royal Challengers Bangalore"
598036,2,18,3,"SR Watson","BJ Hodge","RP Singh",0,0,0,1,caught,"SR Watson","AB de Villiers",NA,"Rajasthan Royals","Royal Challengers Bangalore"
598036,2,19,2,"BJ Hodge","STR Binny","R Vinay Kumar",0,0,0,1,bowled,"BJ Hodge",NA,NA,"Rajasthan Royals","Royal Challengers Bangalore"
598036,2,19,3,"OA Shah","STR Binny","R Vinay Kumar",1,0,1,1,"run out","OA Shah","V Kohli,AB de Villiers",NA,"Rajasthan Royals","Royal Challengers Bangalore"
598037,1,2,4,"SR Tendulkar","DR Smith","P Kumar",0,0,0,1,bowled,"SR Tendulkar",NA,NA,"Mumbai Indians","Kings XI Punjab"
598037,1,7,4,"KD Karthik","DR Smith","MS Gony",0,0,0,1,bowled,"KD Karthik",NA,NA,"Mumbai Indians","Kings XI Punjab"
598037,1,12,2,"DR Smith","RG Sharma","PP Chawla",0,0,0,1,caught,"DR Smith","DA Miller",NA,"Mumbai Indians","Kings XI Punjab"
598037,2,1,6,"Mandeep Singh","SE Marsh","SL Malinga",0,0,0,1,bowled,"Mandeep Singh",NA,NA,"Kings XI Punjab","Mumbai Indians"
598037,2,2,6,"M Vohra","SE Marsh","MG Johnson",0,0,0,1,caught,"M Vohra","KA Pollard",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,6,1,"SE Marsh","DJ Hussey","PP Ojha",0,0,0,1,caught,"SE Marsh","KA Pollard",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,8,4,"DJ Hussey","DA Miller","PP Ojha",0,0,0,1,caught,"DJ Hussey","MG Johnson",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,9,3,"Gurkeerat Singh","DA Miller","Harbhajan Singh",0,0,0,1,caught,"Gurkeerat Singh","DR Smith",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,13,2,"Azhar Mahmood","DA Miller","Harbhajan Singh",0,0,0,1,caught,"Azhar Mahmood","KD Karthik",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,13,6,"MS Gony","DA Miller","Harbhajan Singh",0,0,0,1,caught,"MS Gony","KD Karthik",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,16,5,"PP Chawla","DA Miller","DS Kulkarni",0,0,0,1,caught,"PP Chawla","AT Rayudu",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,17,5,"DA Miller","P Kumar","MG Johnson",0,0,0,1,caught,"DA Miller","SR Tendulkar",NA,"Kings XI Punjab","Mumbai Indians"
598037,2,19,8,"P Kumar","P Awana","DS Kulkarni",0,0,0,1,caught,"P Kumar","SR Tendulkar",NA,"Kings XI Punjab","Mumbai Indians"
598038,1,2,3,"MEK Hussey","WP Saha","KW Richardson",0,0,0,1,bowled,"MEK Hussey",NA,NA,"Chennai Super Kings","Pune Warriors"
598038,1,5,4,"WP Saha","SK Raina","R Sharma",0,0,0,1,lbw,"WP Saha",NA,NA,"Chennai Super Kings","Pune Warriors"
598038,1,15,3,"S Badrinath","SK Raina","LJ Wright",0,0,0,1,caught,"S Badrinath","SPD Smith",NA,"Chennai Super Kings","Pune Warriors"
598038,2,2,5,"AJ Finch","RV Uthappa","MM Sharma",0,0,0,1,caught,"AJ Finch","MS Dhoni",NA,"Pune Warriors","Chennai Super Kings"
598038,2,2,6,"TL Suman","RV Uthappa","MM Sharma",0,0,0,1,lbw,"TL Suman",NA,NA,"Pune Warriors","Chennai Super Kings"
598038,2,3,3,"RV Uthappa","Yuvraj Singh","CH Morris",0,0,0,1,"run out","RV Uthappa","SK Raina",NA,"Pune Warriors","Chennai Super Kings"
598038,2,4,5,"Yuvraj Singh","SPD Smith","MM Sharma",0,0,0,1,caught,"Yuvraj Singh","MS Dhoni",NA,"Pune Warriors","Chennai Super Kings"
598038,2,7,3,"SPD Smith","LJ Wright","JA Morkel",0,0,0,1,"run out","LJ Wright","JA Morkel",NA,"Pune Warriors","Chennai Super Kings"
598038,2,9,1,"AM Nayar","SPD Smith","R Ashwin",0,0,0,1,"run out","AM Nayar","JA Morkel,R Ashwin",NA,"Pune Warriors","Chennai Super Kings"
598038,2,14,2,"SPD Smith","KW Richardson","RA Jadeja",0,0,0,1,"caught and bowled","SPD Smith",NA,NA,"Pune Warriors","Chennai Super Kings"
598038,2,18,4,"KW Richardson","B Kumar","CH Morris",0,0,0,1,caught,"KW Richardson","SK Raina",NA,"Pune Warriors","Chennai Super Kings"
598038,2,19,3,"R Sharma","B Kumar","DJ Bravo",0,0,0,1,caught,"R Sharma","SK Raina",NA,"Pune Warriors","Chennai Super Kings"
598039,1,4,3,"SR Tendulkar","DR Smith","I Sharma",0,0,0,1,bowled,"SR Tendulkar",NA,NA,"Mumbai Indians","Sunrisers Hyderabad"
598039,1,4,5,"KD Karthik","DR Smith","I Sharma",0,0,0,1,caught,"KD Karthik","KV Sharma",NA,"Mumbai Indians","Sunrisers Hyderabad"
598039,1,12,1,"RG Sharma","DR Smith","A Mishra",0,0,0,1,caught,"RG Sharma","I Sharma",NA,"Mumbai Indians","Sunrisers Hyderabad"
598039,1,12,5,"DR Smith","KA Pollard","A Mishra",0,0,0,1,lbw,"DR Smith",NA,NA,"Mumbai Indians","Sunrisers Hyderabad"
598039,2,2,2,"PA Reddy","S Dhawan","MG Johnson",0,0,0,1,caught,"PA Reddy","DR Smith",NA,"Sunrisers Hyderabad","Mumbai Indians"
598039,2,7,6,"KC Sangakkara","S Dhawan","Harbhajan Singh",0,0,0,1,"caught and bowled","KC Sangakkara",NA,NA,"Sunrisers Hyderabad","Mumbai Indians"
598039,2,17,2,"GH Vihari","S Dhawan","DS Kulkarni",0,0,0,1,caught,"GH Vihari","AT Rayudu",NA,"Sunrisers Hyderabad","Mumbai Indians"
598040,1,0,2,"MS Bisla","G Gambhir","IK Pathan",0,0,0,1,"run out","G Gambhir","IK Pathan",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,2,3,"MS Bisla","YK Pathan","UT Yadav",0,0,0,1,bowled,"MS Bisla",NA,NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,5,5,"YK Pathan","JH Kallis","M Morkel",0,0,0,1,caught,"YK Pathan","IK Pathan",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,7,4,"EJG Morgan","JH Kallis","S Nadeem",0,0,0,1,caught,"EJG Morgan","UT Yadav",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,8,3,"JH Kallis","DB Das","IK Pathan",0,0,0,1,caught,"JH Kallis","BJ Rohrer",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,15,3,"DB Das","R Bhatia","A Nehra",0,0,0,1,caught,"DB Das","KM Jadhav",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,1,18,2,"S Narwal","R Bhatia","UT Yadav",0,0,0,1,caught,"S Narwal","UBT Chand",NA,"Kolkata Knight Riders","Delhi Daredevils"
598040,2,3,4,"V Sehwag","DPMD Jayawardene","JH Kallis",0,0,0,1,caught,"V Sehwag","YK Pathan",NA,"Delhi Daredevils","Kolkata Knight Riders"
598040,2,4,1,"DPMD Jayawardene","UBT Chand","L Balaji",0,0,0,1,caught,"DPMD Jayawardene","JH Kallis",NA,"Delhi Daredevils","Kolkata Knight Riders"
598040,2,16,5,"UBT Chand","DA Warner","B Lee",0,0,0,1,caught,"UBT Chand","L Balaji",NA,"Delhi Daredevils","Kolkata Knight Riders"
598041,1,3,5,"WP Saha","MEK Hussey","P Awana",0,0,0,1,caught,"WP Saha","SE Marsh",NA,"Chennai Super Kings","Kings XI Punjab"
598041,1,11,1,"MEK Hussey","SK Raina","PP Chawla",0,0,0,1,stumped,"MEK Hussey","Gurkeerat Singh",NA,"Chennai Super Kings","Kings XI Punjab"
598041,1,12,1,"MS Dhoni","SK Raina","R Sathish",1,0,1,1,"run out","MS Dhoni","R Sathish,Gurkeerat Singh",NA,"Chennai Super Kings","Kings XI Punjab"
598041,1,18,3,"JA Morkel","SK Raina","P Awana",0,0,0,1,caught,"JA Morkel","DA Miller",NA,"Chennai Super Kings","Kings XI Punjab"
598041,2,1,6,"LA Pomersbach","Mandeep Singh","MM Sharma",0,0,0,1,bowled,"LA Pomersbach",NA,NA,"Kings XI Punjab","Chennai Super Kings"
598041,2,5,6,"Mandeep Singh","SE Marsh","MM Sharma",0,0,0,1,caught,"Mandeep Singh","SK Raina",NA,"Kings XI Punjab","Chennai Super Kings"
598041,2,10,3,"DJ Hussey","SE Marsh","R Ashwin",0,0,0,1,caught,"DJ Hussey","DJ Bravo",NA,"Kings XI Punjab","Chennai Super Kings"
598041,2,19,1,"SE Marsh","DA Miller","DJ Bravo",0,0,0,1,bowled,"SE Marsh",NA,NA,"Kings XI Punjab","Chennai Super Kings"
598041,2,19,2,"Gurkeerat Singh","DA Miller","DJ Bravo",0,0,0,1,caught,"Gurkeerat Singh","MEK Hussey",NA,"Kings XI Punjab","Chennai Super Kings"
598041,2,19,5,"R Sathish","DA Miller","DJ Bravo",0,0,0,1,lbw,"R Sathish",NA,NA,"Kings XI Punjab","Chennai Super Kings"
598042,1,6,3,"CH Gayle","SS Tiwary","TL Suman",0,0,0,1,caught,"CH Gayle","B Kumar",NA,"Royal Challengers Bangalore","Pune Warriors"
598042,1,12,6,"V Kohli","SS Tiwary","AB Dinda",0,0,0,1,bowled,"V Kohli",NA,NA,"Royal Challengers Bangalore","Pune Warriors"
598042,1,15,1,"SS Tiwary","AB de Villiers","AB Dinda",0,0,0,1,caught,"SS Tiwary","R Sharma",NA,"Royal Challengers Bangalore","Pune Warriors"
598042,2,2,5,"AJ Finch","RV Uthappa","MC Henriques",0,0,0,1,bowled,"AJ Finch",NA,NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,6,6,"TL Suman","RV Uthappa","MC Henriques",1,0,1,1,"run out","TL Suman","M Muralitharan,KB Arun Karthik",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,10,1,"Yuvraj Singh","RV Uthappa","R Vinay Kumar",0,0,0,1,caught,"Yuvraj Singh","AB de Villiers",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,10,5,"SPD Smith","RV Uthappa","R Vinay Kumar",0,0,0,1,caught,"SPD Smith","KB Arun Karthik",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,16,3,"AD Mathews","RV Uthappa","R Vinay Kumar",0,0,0,1,caught,"AD Mathews","CH Gayle",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,17,2,"AM Nayar","RV Uthappa","M Kartik",0,0,0,1,caught,"AM Nayar","AB de Villiers",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,17,5,"RV Uthappa","B Kumar","M Kartik",0,0,0,1,caught,"RV Uthappa","RP Singh",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,18,4,"B Kumar","BAW Mendis","RP Singh",0,0,0,1,caught,"B Kumar","V Kohli",NA,"Pune Warriors","Royal Challengers Bangalore"
598042,2,19,2,"BAW Mendis","AB Dinda","CH Gayle",0,0,0,1,lbw,"BAW Mendis",NA,NA,"Pune Warriors","Royal Challengers Bangalore"
598043,1,3,1,"AM Rahane","SR Watson","SMSM Senanayake",0,0,0,1,stumped,"AM Rahane","MS Bisla",NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,1,4,3,"JP Faulkner","SR Watson","Iqbal Abdulla",0,0,0,1,caught,"JP Faulkner","G Gambhir",NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,1,10,5,"SR Watson","SV Samson","SP Narine",0,0,0,1,lbw,"SR Watson",NA,NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,1,12,2,"DH Yagnik","SV Samson","SMSM Senanayake",0,0,0,1,bowled,"DH Yagnik",NA,NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,1,17,4,"SV Samson","OA Shah","R Bhatia",0,0,0,1,caught,"SV Samson","JH Kallis",NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,1,19,4,"OA Shah","STR Binny","JH Kallis",0,0,0,1,bowled,"OA Shah",NA,NA,"Rajasthan Royals","Kolkata Knight Riders"
598043,2,5,4,"G Gambhir","MS Bisla","SR Watson",0,0,0,1,stumped,"G Gambhir","DH Yagnik",NA,"Kolkata Knight Riders","Rajasthan Royals"
598043,2,7,1,"MS Bisla","JH Kallis","AA Chavan",0,0,0,1,caught,"MS Bisla","AM Rahane",NA,"Kolkata Knight Riders","Rajasthan Royals"
598044,1,3,4,"DPMD Jayawardene","V Sehwag","I Sharma",0,0,0,1,lbw,"DPMD Jayawardene",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,7,1,"V Sehwag","UBT Chand","DJG Sammy",0,0,0,1,bowled,"V Sehwag",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,10,5,"UBT Chand","DA Warner","DW Steyn",0,0,0,1,bowled,"UBT Chand",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,11,2,"DA Warner","BMAJ Mendis","A Mishra",0,0,0,1,stumped,"DA Warner","PA Patel",NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,12,2,"KM Jadhav","BMAJ Mendis","KV Sharma",0,0,0,1,"caught and bowled","KM Jadhav",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,14,5,"BMAJ Mendis","IK Pathan","DJG Sammy",0,0,0,1,caught,"BMAJ Mendis","I Sharma",NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,16,4,"J Botha","IK Pathan","NLTC Perera",0,0,0,1,caught,"J Botha","PA Patel",NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,17,5,"S Nadeem","IK Pathan","DJG Sammy",0,0,0,1,"run out","S Nadeem","GH Vihari,DJG Sammy",NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,18,1,"IK Pathan","A Nehra","DW Steyn",0,0,0,1,bowled,"IK Pathan",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,1,19,1,"A Nehra","UT Yadav","NLTC Perera",0,0,0,1,bowled,"A Nehra",NA,NA,"Delhi Daredevils","Sunrisers Hyderabad"
598044,2,4,4,"S Dhawan","PA Patel","J Botha",0,0,0,1,lbw,"S Dhawan",NA,NA,"Sunrisers Hyderabad","Delhi Daredevils"
598044,2,5,7,"A Ashish Reddy","PA Patel","A Nehra",0,0,0,1,caught,"A Ashish Reddy","KM Jadhav",NA,"Sunrisers Hyderabad","Delhi Daredevils"
598044,2,6,5,"PA Patel","DJG Sammy","BMAJ Mendis",0,0,0,1,stumped,"PA Patel","KM Jadhav",NA,"Sunrisers Hyderabad","Delhi Daredevils"
598044,2,11,2,"KC Sangakkara","DJG Sammy","J Botha",0,0,0,1,caught,"KC Sangakkara","UT Yadav",NA,"Sunrisers Hyderabad","Delhi Daredevils"
598045,1,4,1,"CA Pujara","CH Gayle","P Awana",0,0,0,1,caught,"CA Pujara","DA Miller",NA,"Royal Challengers Bangalore","Kings XI Punjab"
598045,1,18,4,"CH Gayle","V Kohli","P Awana",0,0,0,1,bowled,"CH Gayle",NA,NA,"Royal Challengers Bangalore","Kings XI Punjab"
598045,1,18,6,"AB de Villiers","V Kohli","P Awana",0,0,0,1,bowled,"AB de Villiers",NA,NA,"Royal Challengers Bangalore","Kings XI Punjab"
598045,1,19,2,"V Kohli","MC Henriques","Azhar Mahmood",0,0,0,1,lbw,"V Kohli",NA,NA,"Royal Challengers Bangalore","Kings XI Punjab"
598045,1,19,6,"KL Rahul","MC Henriques","Azhar Mahmood",0,0,0,1,caught,"KL Rahul","Mandeep Singh",NA,"Royal Challengers Bangalore","Kings XI Punjab"
598045,2,2,3,"SE Marsh","AC Gilchrist","Z Khan",0,0,0,1,bowled,"SE Marsh",NA,NA,"Kings XI Punjab","Royal Challengers Bangalore"
598045,2,15,2,"Azhar Mahmood","AC Gilchrist","JD Unadkat",0,0,0,1,caught,"Azhar Mahmood","AB de Villiers",NA,"Kings XI Punjab","Royal Challengers Bangalore"
598045,2,16,5,"DA Miller","AC Gilchrist","M Muralitharan",0,0,0,1,bowled,"DA Miller",NA,NA,"Kings XI Punjab","Royal Challengers Bangalore"
598046,1,6,5,"SR Tendulkar","DR Smith","RA Jadeja",0,0,0,1,lbw,"SR Tendulkar",NA,NA,"Mumbai Indians","Chennai Super Kings"
598046,1,7,4,"DR Smith","KD Karthik","DJ Bravo",0,0,0,1,"caught and bowled","DR Smith",NA,NA,"Mumbai Indians","Chennai Super Kings"
598046,1,9,1,"KA Pollard","KD Karthik","RA Jadeja",0,0,0,1,caught,"KA Pollard","SK Raina",NA,"Mumbai Indians","Chennai Super Kings"
598046,1,11,5,"KD Karthik","RG Sharma","RA Jadeja",0,0,0,1,caught,"KD Karthik","SK Raina",NA,"Mumbai Indians","Chennai Super Kings"
598046,1,15,1,"AT Rayudu","RG Sharma","R Ashwin",0,0,0,1,bowled,"AT Rayudu",NA,NA,"Mumbai Indians","Chennai Super Kings"
598046,2,2,1,"M Vijay","MEK Hussey","MG Johnson",0,0,0,1,bowled,"M Vijay",NA,NA,"Chennai Super Kings","Mumbai Indians"
598046,2,2,2,"SK Raina","MEK Hussey","MG Johnson",0,0,0,1,caught,"SK Raina","KA Pollard",NA,"Chennai Super Kings","Mumbai Indians"
598046,2,2,5,"S Badrinath","MEK Hussey","MG Johnson",0,0,0,1,lbw,"S Badrinath",NA,NA,"Chennai Super Kings","Mumbai Indians"
598046,2,3,6,"DJ Bravo","MEK Hussey","P Suyal",0,0,0,1,caught,"DJ Bravo","AT Rayudu",NA,"Chennai Super Kings","Mumbai Indians"
598046,2,6,4,"R Ashwin","MEK Hussey","Harbhajan Singh",0,0,0,1,bowled,"R Ashwin",NA,NA,"Chennai Super Kings","Mumbai Indians"
598046,2,9,1,"MEK Hussey","MS Dhoni","PP Ojha",0,0,0,1,caught,"MEK Hussey","DR Smith",NA,"Chennai Super Kings","Mumbai Indians"
598046,2,11,2,"MS Dhoni","RA Jadeja","PP Ojha",0,0,0,1,caught,"MS Dhoni","KA Pollard",NA,"Chennai Super Kings","Mumbai Indians"
598046,2,12,1,"CH Morris","RA Jadeja","SL Malinga",0,0,0,1,bowled,"CH Morris",NA,NA,"Chennai Super Kings","Mumbai Indians"
598046,2,12,4,"MM Sharma","RA Jadeja","SL Malinga",0,0,0,1,caught,"MM Sharma","P Suyal",NA,"Chennai Super Kings","Mumbai Indians"
598046,2,15,2,"RA Jadeja","B Laughlin","PP Ojha",0,0,0,1,caught,"RA Jadeja","AT Rayudu",NA,"Chennai Super Kings","Mumbai Indians"
598047,1,10,6,"AJ Finch","RV Uthappa","KK Cooper",0,0,0,1,bowled,"AJ Finch",NA,NA,"Pune Warriors","Rajasthan Royals"
598047,1,13,6,"Yuvraj Singh","RV Uthappa","SK Trivedi",0,0,0,1,caught,"Yuvraj Singh","KK Cooper",NA,"Pune Warriors","Rajasthan Royals"
598047,1,15,2,"MR Marsh","RV Uthappa","JP Faulkner",0,0,0,1,"run out","RV Uthappa","SV Samson",NA,"Pune Warriors","Rajasthan Royals"
598047,1,19,5,"AD Mathews","MR Marsh","JP Faulkner",0,0,0,1,caught,"AD Mathews","AM Rahane",NA,"Pune Warriors","Rajasthan Royals"
598047,2,11,5,"R Dravid","AM Rahane","AD Mathews",0,0,0,1,caught,"R Dravid","MR Marsh",NA,"Rajasthan Royals","Pune Warriors"
598047,2,14,5,"SR Watson","AM Rahane","WD Parnell",0,0,0,1,bowled,"SR Watson",NA,NA,"Rajasthan Royals","Pune Warriors"
598047,2,15,6,"AM Rahane","BJ Hodge","B Kumar",0,0,0,1,caught,"AM Rahane","R Sharma",NA,"Rajasthan Royals","Pune Warriors"
598047,2,17,1,"BJ Hodge","STR Binny","WD Parnell",0,0,0,1,caught,"BJ Hodge","B Kumar",NA,"Rajasthan Royals","Pune Warriors"
598047,2,19,2,"SV Samson","STR Binny","WD Parnell",0,0,0,1,caught,"SV Samson","UA Birla",NA,"Rajasthan Royals","Pune Warriors"
598048,1,2,1,"PA Reddy","PA Patel","RP Singh",0,0,0,1,caught,"PA Reddy","R Vinay Kumar",NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,1,7,5,"PA Patel","KC Sangakkara","M Muralitharan",0,0,0,1,bowled,"PA Patel",NA,NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,1,10,2,"KC Sangakkara","CL White","M Kartik",0,0,0,1,caught,"KC Sangakkara","V Kohli",NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,1,17,6,"NLTC Perera","CL White","RP Singh",0,0,0,1,bowled,"NLTC Perera",NA,NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,1,18,7,"CL White","A Ashish Reddy","R Vinay Kumar",0,0,0,1,caught,"CL White","AB de Villiers",NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,1,19,1,"A Ashish Reddy","GH Vihari","RP Singh",0,0,0,1,bowled,"A Ashish Reddy",NA,NA,"Sunrisers Hyderabad","Royal Challengers Bangalore"
598048,2,5,1,"MA Agarwal","CH Gayle","NLTC Perera",0,0,0,1,caught,"MA Agarwal","KC Sangakkara",NA,"Royal Challengers Bangalore","Sunrisers Hyderabad"
598048,2,6,1,"CH Gayle","V Kohli","I Sharma",0,0,0,1,caught,"CH Gayle","PA Patel",NA,"Royal Challengers Bangalore","Sunrisers Hyderabad"
598048,2,11,6,"AB de Villiers","V Kohli","CL White",0,0,0,1,caught,"AB de Villiers","GH Vihari",NA,"Royal Challengers Bangalore","Sunrisers Hyderabad"
598049,1,1,4,"V Sehwag","DPMD Jayawardene","JP Faulkner",0,0,0,1,bowled,"V Sehwag",NA,NA,"Delhi Daredevils","Rajasthan Royals"
598049,1,2,4,"CM Gautam","DPMD Jayawardene","SR Watson",0,0,0,1,caught,"CM Gautam","SV Samson",NA,"Delhi Daredevils","Rajasthan Royals"
598049,1,7,3,"DA Warner","DPMD Jayawardene","STR Binny",0,0,0,1,caught,"DA Warner","Sachin Baby",NA,"Delhi Daredevils","Rajasthan Royals"
598049,1,11,6,"DPMD Jayawardene","BJ Rohrer","SK Trivedi",0,0,0,1,caught,"DPMD Jayawardene","R Dravid",NA,"Delhi Daredevils","Rajasthan Royals"
598049,2,13,4,"R Dravid","AM Rahane","S Kaul",0,0,0,1,caught,"R Dravid","AB Agarkar",NA,"Rajasthan Royals","Delhi Daredevils"
598050,1,12,6,"SR Tendulkar","DR Smith","R Bhatia",0,0,0,1,bowled,"SR Tendulkar",NA,NA,"Mumbai Indians","Kolkata Knight Riders"
598050,1,13,3,"DR Smith","KD Karthik","Iqbal Abdulla",0,0,0,1,caught,"DR Smith","R McLaren",NA,"Mumbai Indians","Kolkata Knight Riders"
598050,1,17,1,"RG Sharma","KD Karthik","R McLaren",0,0,0,1,caught,"RG Sharma","EJG Morgan",NA,"Mumbai Indians","Kolkata Knight Riders"
598050,1,17,5,"KA Pollard","KD Karthik","R McLaren",0,0,0,1,caught,"KA Pollard","SP Narine",NA,"Mumbai Indians","Kolkata Knight Riders"
598050,1,17,6,"KD Karthik","AT Rayudu","R McLaren",1,0,1,1,"run out","AT Rayudu","L Balaji,MS Bisla",NA,"Mumbai Indians","Kolkata Knight Riders"
598050,1,18,4,"KD Karthik","Harbhajan Singh","SP Narine",0,0,0,1,"run out","Harbhajan Singh","YK Pathan",NA,"Mumbai Indians","Kolkata Knight Riders"
598050,2,0,4,"G Gambhir","MS Bisla","MG Johnson",0,0,0,1,bowled,"G Gambhir",NA,NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,6,1,"MS Bisla","JH Kallis","PP Ojha",0,0,0,1,stumped,"MS Bisla","KD Karthik",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,8,3,"YK Pathan","JH Kallis","PP Ojha",0,0,0,1,bowled,"YK Pathan",NA,NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,9,5,"JH Kallis","EJG Morgan","Harbhajan Singh",0,0,0,1,caught,"JH Kallis","AN Ahmed",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,12,2,"EJG Morgan","DB Das","AN Ahmed",0,0,0,1,caught,"EJG Morgan","RG Sharma",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,13,6,"DB Das","R McLaren","Harbhajan Singh",0,0,0,1,"caught and bowled","DB Das",NA,NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,14,1,"R McLaren","R Bhatia","SL Malinga",0,0,0,1,"run out","R McLaren","RG Sharma,KD Karthik",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,15,6,"R Bhatia","Iqbal Abdulla","Harbhajan Singh",0,0,0,1,caught,"R Bhatia","SL Malinga",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,17,4,"SP Narine","Iqbal Abdulla","MG Johnson",0,0,0,1,caught,"SP Narine","KD Karthik",NA,"Kolkata Knight Riders","Mumbai Indians"
598050,2,18,2,"L Balaji","Iqbal Abdulla","SL Malinga",0,0,0,1,bowled,"L Balaji",NA,NA,"Kolkata Knight Riders","Mumbai Indians"
598051,1,5,2,"M Vijay","MEK Hussey","NLTC Perera",0,0,0,1,caught,"M Vijay","PA Patel",NA,"Chennai Super Kings","Sunrisers Hyderabad"
598051,1,17,2,"MEK Hussey","SK Raina","NLTC Perera",0,0,0,1,bowled,"MEK Hussey",NA,NA,"Chennai Super Kings","Sunrisers Hyderabad"
598051,1,17,5,"MS Dhoni","SK Raina","NLTC Perera",0,0,0,1,caught,"MS Dhoni","KV Sharma",NA,"Chennai Super Kings","Sunrisers Hyderabad"
598051,2,1,5,"PA Patel","S Dhawan","JO Holder",0,0,0,1,"run out","S Dhawan","MS Dhoni",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,5,3,"KC Sangakkara","PA Patel","R Ashwin",0,0,0,1,caught,"KC Sangakkara","CH Morris",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,7,5,"GH Vihari","PA Patel","SK Raina",0,0,0,1,caught,"GH Vihari","M Vijay",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,8,2,"DJG Sammy","PA Patel","MM Sharma",0,0,0,1,caught,"DJG Sammy","CH Morris",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,8,6,"PA Patel","NLTC Perera","MM Sharma",0,0,0,1,caught,"PA Patel","M Vijay",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,12,5,"NLTC Perera","KV Sharma","DJ Bravo",0,0,0,1,caught,"NLTC Perera","S Badrinath",NA,"Sunrisers Hyderabad","Chennai Super Kings"
598051,2,15,2,"KV Sharma","A Mishra","RA Jadeja",0,0,0,1,"run out","A Mishra","RA Jadeja",NA,"Sunrisers Hyderabad","Chennai Super Kings"
